"job_id","schema_version","name","K","L_add","L_rec","L_dom","L_prec","L_pdom","all_additive","n","L","pve","seed_base","reps_per_chunk","chunk","min_maf","hwe_thresh","min_n_rec","slide_min_obs","delta_prec","delta_pdom","output_file"
378,2,"recessive_dominant_partial_recessive",4,0,1,1,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
379,2,"recessive_dominant_partial_recessive",4,0,1,1,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
380,2,"recessive_dominant_partial_recessive",4,0,1,1,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
381,2,"recessive_dominant_partial_dominant",4,0,1,2,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
382,2,"recessive_dominant_partial_dominant",4,0,1,2,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
383,2,"recessive_dominant_partial_dominant",4,0,1,2,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
384,2,"recessive_dominant_partial_dominant",4,0,1,2,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
385,2,"recessive_dominant_partial_dominant",4,0,1,2,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
386,2,"recessive_dominant_partial_recessive",4,0,1,2,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
387,2,"recessive_dominant_partial_recessive",4,0,1,2,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
388,2,"recessive_dominant_partial_recessive",4,0,1,2,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
389,2,"recessive_dominant_partial_recessive",4,0,1,2,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
390,2,"recessive_dominant_partial_recessive",4,0,1,2,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
391,2,"recessive_dominant",4,0,1,3,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom3_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
392,2,"recessive_dominant",4,0,1,3,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom3_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
393,2,"recessive_dominant",4,0,1,3,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom3_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
394,2,"recessive_dominant",4,0,1,3,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom3_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
395,2,"recessive_dominant",4,0,1,3,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom3_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
396,2,"recessive_partial_dominant",4,0,2,0,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
397,2,"recessive_partial_dominant",4,0,2,0,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
398,2,"recessive_partial_dominant",4,0,2,0,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
399,2,"recessive_partial_dominant",4,0,2,0,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
400,2,"recessive_partial_dominant",4,0,2,0,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
401,2,"recessive_partial_recessive_partial_dominant",4,0,2,0,1,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec2_dom0_prec1_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
402,2,"recessive_partial_recessive_partial_dominant",4,0,2,0,1,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec2_dom0_prec1_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
403,2,"recessive_partial_recessive_partial_dominant",4,0,2,0,1,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec2_dom0_prec1_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
404,2,"recessive_partial_recessive_partial_dominant",4,0,2,0,1,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec2_dom0_prec1_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
405,2,"recessive_partial_recessive_partial_dominant",4,0,2,0,1,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec2_dom0_prec1_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
406,2,"recessive_partial_recessive",4,0,2,0,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
407,2,"recessive_partial_recessive",4,0,2,0,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
408,2,"recessive_partial_recessive",4,0,2,0,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
409,2,"recessive_partial_recessive",4,0,2,0,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
410,2,"recessive_partial_recessive",4,0,2,0,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
411,2,"recessive_dominant_partial_dominant",4,0,2,1,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec2_dom1_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
412,2,"recessive_dominant_partial_dominant",4,0,2,1,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec2_dom1_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
413,2,"recessive_dominant_partial_dominant",4,0,2,1,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec2_dom1_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
414,2,"recessive_dominant_partial_dominant",4,0,2,1,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec2_dom1_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
415,2,"recessive_dominant_partial_dominant",4,0,2,1,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec2_dom1_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
416,2,"recessive_dominant_partial_recessive",4,0,2,1,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec2_dom1_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
417,2,"recessive_dominant_partial_recessive",4,0,2,1,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec2_dom1_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
418,2,"recessive_dominant_partial_recessive",4,0,2,1,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec2_dom1_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
419,2,"recessive_dominant_partial_recessive",4,0,2,1,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec2_dom1_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
420,2,"recessive_dominant_partial_recessive",4,0,2,1,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec2_dom1_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
421,2,"recessive_dominant",4,0,2,2,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec2_dom2_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
422,2,"recessive_dominant",4,0,2,2,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec2_dom2_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
423,2,"recessive_dominant",4,0,2,2,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec2_dom2_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
424,2,"recessive_dominant",4,0,2,2,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec2_dom2_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
425,2,"recessive_dominant",4,0,2,2,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec2_dom2_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
426,2,"recessive_partial_dominant",4,0,3,0,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec3_dom0_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
427,2,"recessive_partial_dominant",4,0,3,0,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec3_dom0_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
428,2,"recessive_partial_dominant",4,0,3,0,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec3_dom0_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
429,2,"recessive_partial_dominant",4,0,3,0,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec3_dom0_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
430,2,"recessive_partial_dominant",4,0,3,0,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec3_dom0_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
431,2,"recessive_partial_recessive",4,0,3,0,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec3_dom0_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
432,2,"recessive_partial_recessive",4,0,3,0,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec3_dom0_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
433,2,"recessive_partial_recessive",4,0,3,0,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec3_dom0_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
434,2,"recessive_partial_recessive",4,0,3,0,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec3_dom0_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
435,2,"recessive_partial_recessive",4,0,3,0,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec3_dom0_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
436,2,"recessive_dominant",4,0,3,1,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec3_dom1_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
437,2,"recessive_dominant",4,0,3,1,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec3_dom1_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
438,2,"recessive_dominant",4,0,3,1,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec3_dom1_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
439,2,"recessive_dominant",4,0,3,1,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec3_dom1_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
440,2,"recessive_dominant",4,0,3,1,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec3_dom1_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
441,2,"recessive",4,0,4,0,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec4_dom0_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
442,2,"recessive",4,0,4,0,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec4_dom0_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
443,2,"recessive",4,0,4,0,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec4_dom0_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
444,2,"recessive",4,0,4,0,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec4_dom0_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
445,2,"recessive",4,0,4,0,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec4_dom0_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
446,2,"additive_partial_dominant",4,1,0,0,0,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
447,2,"additive_partial_dominant",4,1,0,0,0,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
448,2,"additive_partial_dominant",4,1,0,0,0,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
449,2,"additive_partial_dominant",4,1,0,0,0,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
450,2,"additive_partial_dominant",4,1,0,0,0,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
451,2,"additive_partial_recessive_partial_dominant",4,1,0,0,1,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
452,2,"additive_partial_recessive_partial_dominant",4,1,0,0,1,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
453,2,"additive_partial_recessive_partial_dominant",4,1,0,0,1,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
454,2,"additive_partial_recessive_partial_dominant",4,1,0,0,1,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
455,2,"additive_partial_recessive_partial_dominant",4,1,0,0,1,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
456,2,"additive_partial_recessive_partial_dominant",4,1,0,0,2,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
457,2,"additive_partial_recessive_partial_dominant",4,1,0,0,2,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
458,2,"additive_partial_recessive_partial_dominant",4,1,0,0,2,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
459,2,"additive_partial_recessive_partial_dominant",4,1,0,0,2,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
460,2,"additive_partial_recessive_partial_dominant",4,1,0,0,2,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
461,2,"additive_partial_recessive",4,1,0,0,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
462,2,"additive_partial_recessive",4,1,0,0,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
463,2,"additive_partial_recessive",4,1,0,0,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
464,2,"additive_partial_recessive",4,1,0,0,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
465,2,"additive_partial_recessive",4,1,0,0,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
466,2,"additive_dominant_partial_dominant",4,1,0,1,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
467,2,"additive_dominant_partial_dominant",4,1,0,1,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
