"scenario","pve","K","coding","bin","n","sum_pip","n_true","sum_brier","mean_pip","observed_frequency","brier"
"Additive only",0.2,5,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.2,5,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.2,5,"recessive",9,54,45.5678404339542,40,10.8497769208759,0.843848896925077,0.740740740740741,0.200921794831035
"Recessive only",0.2,5,"recessive",9,34,28.8276707114045,30,3.59808526359988,0.847872667982486,0.882352941176471,0.105826037164702
"Additive + Dominant",0.3,5,"recessive",9,2,1.67623835331625,0,1.40492889114527,0.838119176658126,0,0.702464445572635
"Additive + Recessive",0.3,5,"recessive",9,78,66.6494745410079,65,10.4299872889986,0.854480442833435,0.833333333333333,0.133717785756392
"Additive + Recessive + Dominant",0.3,5,"recessive",9,67,57.0780351430938,61,5.59896115051677,0.851910972284982,0.91044776119403,0.0835665843360712
"Additive only",0.3,5,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.3,5,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.3,5,"recessive",9,83,70.7996836223965,66,13.7290222143112,0.853008236414415,0.795180722891566,0.165409906196521
"Recessive only",0.3,5,"recessive",9,40,33.6745932348565,31,7.38142892092564,0.841864830871413,0.775,0.184535723023141
"Additive + Dominant",0.4,5,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.4,5,"recessive",9,133,112.377600465788,108,20.3307247905878,0.844944364404421,0.81203007518797,0.152862592410434
"Additive + Recessive + Dominant",0.4,5,"recessive",9,121,102.698474682337,105,13.6042804324772,0.848747724647414,0.867768595041322,0.112432069689895
"Additive only",0.4,5,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,5,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.4,5,"recessive",9,124,105.474671712221,111,12.0867438249067,0.850602191227586,0.895161290322581,0.0974737405234411
"Recessive only",0.4,5,"recessive",9,64,54.4936752755233,57,6.27509842296527,0.851463676180051,0.890625,0.0980484128588323
"Additive only",0.1,1,"additive",10,26,25.0531508813904,26,0.0571652576145586,0.963582726207324,1,0.0021986637544061
"Dominant only",0.1,1,"additive",10,1,0.916612807955135,0,0.840179039707397,0.916612807955135,0,0.840179039707397
"Recessive only",0.1,1,"additive",10,0,0,0,0,NA,NA,NA
"Additive only",0.2,1,"additive",10,75,73.4097348066048,73,1.79700594583333,0.978796464088063,0.973333333333333,0.0239600792777778
"Dominant only",0.2,1,"additive",10,2,1.8484516605786,0,1.70901742689161,0.924225830289302,0,0.854508713445807
"Recessive only",0.2,1,"additive",10,0,0,0,0,NA,NA,NA
"Additive only",0.3,1,"additive",10,111,109.418103731091,107,3.58489850248836,0.985748682262084,0.963963963963964,0.0322963829053005
"Dominant only",0.3,1,"additive",10,2,1.90088312663979,0,1.8066884696762,0.950441563319897,0,0.9033442348381
"Recessive only",0.3,1,"additive",10,0,0,0,0,NA,NA,NA
"Additive only",0.4,1,"additive",10,137,135.371078458494,133,3.66995501575107,0.988110061740835,0.970802919708029,0.0267879928157013
"Dominant only",0.4,1,"additive",10,2,1.91209437298471,0,1.82845986836621,0.956047186492357,0,0.914229934183104
"Recessive only",0.4,1,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,2,"additive",10,9,8.75591089676483,8,0.955456639697469,0.972878988529426,0.888888888888889,0.106161848855274
"Additive + Recessive",0.1,2,"additive",10,11,10.5521157314477,11,0.0284347922575721,0.959283248313431,1,0.00258498111432474
"Additive only",0.1,2,"additive",10,21,20.2235196016508,17,3.72221209802706,0.963024742935755,0.80952380952381,0.177248195144146
"Dominant only",0.1,2,"additive",10,2,1.86688586286985,0,1.74482582420356,0.933442931434927,0,0.872412912101779
"Recessive + Dominant",0.1,2,"additive",10,0,0,0,0,NA,NA,NA
"Recessive only",0.1,2,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,2,"additive",10,40,38.9786009194183,37,2.9563684032614,0.974465022985458,0.925,0.073909210081535
"Additive + Recessive",0.2,2,"additive",10,45,43.6822311020484,44,0.927826974180023,0.970716246712186,0.977777777777778,0.0206183772040005
"Additive only",0.2,2,"additive",10,82,79.8662065193074,75,6.94256107160134,0.973978128284237,0.914634146341463,0.0846653789219676
"Dominant only",0.2,2,"additive",10,3,2.7989372509403,0,2.61239029354878,0.932979083646766,0,0.87079676451626
"Recessive + Dominant",0.2,2,"additive",10,0,0,0,0,NA,NA,NA
"Recessive only",0.2,2,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,2,"additive",10,77,75.0643092417451,71,5.6533411427001,0.974861158983703,0.922077922077922,0.0734200148402611
"Additive + Recessive",0.3,2,"additive",10,78,76.3534053055562,75,2.70911206905996,0.978889811609694,0.961538461538462,0.0347322060135892
"Additive only",0.3,2,"additive",10,152,148.403593885957,142,9.62732816593153,0.976339433460242,0.934210526315789,0.0633376853021811
"Dominant only",0.3,2,"additive",10,4,3.8768857571444,0,3.75891772105589,0.9692214392861,0,0.939729430263971
"Recessive + Dominant",0.3,2,"additive",10,1,0.903003195788523,0,0.815414771604286,0.903003195788523,0,0.815414771604286
"Recessive only",0.3,2,"additive",10,1,0.980144521670794,0,0.960683283361271,0.980144521670794,0,0.960683283361271
"Additive + Dominant",0.4,2,"additive",10,96,94.717145603708,91,4.99710546173355,0.986636933371958,0.947916666666667,0.0520531818930578
"Additive + Recessive",0.4,2,"additive",10,96,94.8156745655761,94,1.8894159627824,0.987663276724751,0.979166666666667,0.0196814162789833
"Additive only",0.4,2,"additive",10,208,205.144572852906,196,12.0522085091788,0.986271984869739,0.942307692307692,0.0579433101402827
"Dominant only",0.4,2,"additive",10,2,1.99077758925295,0,1.98163898135507,0.995388794626476,0,0.990819490677537
"Recessive + Dominant",0.4,2,"additive",10,0,0,0,0,NA,NA,NA
"Recessive only",0.4,2,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,3,"additive",10,3,2.76805861421512,2,0.903854716623911,0.922686204738372,0.666666666666667,0.301284905541304
"Additive + Recessive",0.1,3,"additive",10,13,12.4042507130477,11,1.84299069051848,0.954173131772901,0.846153846153846,0.141768514655268
"Additive + Recessive + Dominant",0.1,3,"additive",10,4,3.80645142746083,3,1.0035492374621,0.951612856865207,0.75,0.250887309365524
"Additive only",0.1,3,"additive",10,4,3.78107410212335,3,0.924219045332251,0.945268525530839,0.75,0.231054761333063
"Dominant only",0.1,3,"additive",10,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,3,"additive",10,3,2.83533397951465,0,2.68328867034694,0.945111326504884,0,0.894429556782312
"Recessive only",0.1,3,"additive",10,1,0.977677135401553,0,0.955852581086987,0.977677135401553,0,0.955852581086987
"Additive + Dominant",0.2,3,"additive",10,46,44.4388749047339,38,7.38300485161375,0.966062497928998,0.826086956521739,0.160500105469864
"Additive + Recessive",0.2,3,"additive",10,77,74.9527974662013,74,2.91120804236569,0.97341295410651,0.961038961038961,0.0378078966540999
"Additive + Recessive + Dominant",0.2,3,"additive",10,29,28.1359080611593,25,3.7833693815235,0.970203726246873,0.862068965517241,0.130461013155983
"Additive only",0.2,3,"additive",10,56,54.0437966124023,50,5.7256237105121,0.965067796650042,0.892857142857143,0.102243280544859
"Dominant only",0.2,3,"additive",10,2,1.92757941168671,0,1.85783644540064,0.963789705843354,0,0.92891822270032
"Recessive + Dominant",0.2,3,"additive",10,6,5.85997936166023,0,5.72529659637848,0.976663226943372,0,0.954216099396413
"Recessive only",0.2,3,"additive",10,1,0.987447215799764,0,0.975052003990706,0.987447215799764,0,0.975052003990706
"Additive + Dominant",0.3,3,"additive",10,125,121.218575744055,113,11.4078664343533,0.96974860595244,0.904,0.0912629314748262
"Additive + Recessive",0.3,3,"additive",10,168,164.541753869502,161,6.65954442887191,0.979415201604179,0.958333333333333,0.0396401454099518
"Additive + Recessive + Dominant",0.3,3,"additive",10,54,52.931786387495,50,3.82621619568609,0.980218266435092,0.925925925925926,0.0708558554756683
"Additive only",0.3,3,"additive",10,124,120.837892295783,121,3.0968732769647,0.974499131417608,0.975806451612903,0.0249747844916508
"Dominant only",0.3,3,"additive",10,4,3.8435045053562,0,3.69853690407188,0.960876126339049,0,0.924634226017971
"Recessive + Dominant",0.3,3,"additive",10,5,4.96358547148782,0,4.92770585360686,0.992717094297565,0,0.985541170721372
"Recessive only",0.3,3,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,3,"additive",10,208,203.316910574817,191,15.6229018385551,0.97748514699431,0.918269230769231,0.0751101049930534
"Additive + Recessive",0.4,3,"additive",10,246,242.271327671896,239,6.98730053106646,0.98484279541421,0.971544715447154,0.0284036606953921
"Additive + Recessive + Dominant",0.4,3,"additive",10,85,83.6147030060271,80,4.89989985330658,0.983702388306202,0.941176470588235,0.0576458806271362
"Additive only",0.4,3,"additive",10,218,213.582003939549,210,7.65709565203649,0.979733963025455,0.963302752293578,0.0351242919818188
"Dominant only",0.4,3,"additive",10,4,3.81737674367038,0,3.64685554020336,0.954344185917595,0,0.91171388505084
"Recessive + Dominant",0.4,3,"additive",10,5,4.96903169732281,0,4.93845288672271,0.993806339464561,0,0.987690577344543
"Recessive only",0.4,3,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,4,"additive",10,8,7.66357096991584,8,0.0148763189452351,0.957946371239479,1,0.00185953986815439
"Additive + Recessive",0.1,4,"additive",10,7,6.59515816915724,7,0.0299267454488088,0.942165452736748,1,0.00427524934982984
"Additive + Recessive + Dominant",0.1,4,"additive",10,3,2.80890524607413,3,0.0162933432387436,0.936301748691377,1,0.00543111441291455
"Additive only",0.1,4,"additive",10,5,4.79819108722072,4,1.00755143611776,0.959638217444143,0.8,0.201510287223551
"Dominant only",0.1,4,"additive",10,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,4,"additive",10,0,0,0,0,NA,NA,NA
"Recessive only",0.1,4,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,4,"additive",10,64,62.0064783850228,57,6.56475006950476,0.968851224765981,0.890625,0.102574219836012
"Additive + Recessive",0.2,4,"additive",10,76,73.1066281167222,69,6.48728481990674,0.961929317325292,0.907894736842105,0.0853590107882466
"Additive + Recessive + Dominant",0.2,4,"additive",10,52,50.0263619588886,46,5.39297844017218,0.962045422286318,0.884615384615385,0.103711123849465
"Additive only",0.2,4,"additive",10,37,35.8695990186788,34,2.82859212986232,0.969448622126453,0.918918918918919,0.076448435942225
"Dominant only",0.2,4,"additive",10,2,1.90023754748224,0,1.81031248678922,0.950118773741121,0,0.905156243394608
"Recessive + Dominant",0.2,4,"additive",10,3,2.87267143711308,0,2.75208464512297,0.95755714570436,0,0.917361548374322
"Recessive only",0.2,4,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,4,"additive",10,183,177.00420669638,164,17.4397201787999,0.967236102166011,0.896174863387978,0.0952990173704914
"Additive + Recessive",0.3,4,"additive",10,222,215.532402586095,215,7.12158795919689,0.970866678315741,0.968468468468468,0.0320792250414275
"Additive + Recessive + Dominant",0.3,4,"additive",10,143,139.022553986599,133,9.46908291816126,0.972185692213977,0.93006993006993,0.0662173630640648
"Additive only",0.3,4,"additive",10,129,124.900793285175,119,9.20931462092993,0.968223203761047,0.922480620155039,0.0713900358211622
"Dominant only",0.3,4,"additive",10,1,0.981751222910802,0,0.963835463686856,0.981751222910802,0,0.963835463686856
"Recessive + Dominant",0.3,4,"additive",10,5,4.79611577705522,0,4.60359529142447,0.959223155411043,0,0.920719058284893
"Recessive only",0.3,4,"additive",10,1,0.96320959888627,0,0.927772731386649,0.96320959888627,0,0.927772731386649
"Additive + Dominant",0.4,4,"additive",10,342,333.597012112182,298,41.5153236184659,0.975429859977141,0.871345029239766,0.121389835141713
"Additive + Recessive",0.4,4,"additive",10,355,348.738668515545,342,12.3671488438188,0.982362446522663,0.963380281690141,0.0348370389966728
"Additive + Recessive + Dominant",0.4,4,"additive",10,246,241.102143762763,225,19.7176459856337,0.980090015295784,0.914634146341463,0.0801530324619255
"Additive only",0.4,4,"additive",10,227,221.495297649434,210,16.102381733397,0.975750209909403,0.92511013215859,0.0709356023497665
"Dominant only",0.4,4,"additive",10,5,4.82787387346466,0,4.66530819604728,0.965574774692932,0,0.933061639209457
"Recessive + Dominant",0.4,4,"additive",10,8,7.65319954426795,0,7.33395678301305,0.956649943033494,0,0.916744597876631
"Recessive only",0.4,4,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,5,"additive",10,4,3.817616781506,4,0.00833474398207524,0.9544041953765,1,0.00208368599551881
"Additive + Recessive",0.1,5,"additive",10,7,6.42104543276857,6,0.851812920244687,0.917292204681224,0.857142857142857,0.121687560034955
"Additive + Recessive + Dominant",0.1,5,"additive",10,11,10.3194440793536,9,1.67215547250292,0.938131279941234,0.818181818181818,0.152014133863902
"Additive only",0.1,5,"additive",10,3,2.83680612843562,3,0.00920859501572686,0.945602042811875,1,0.00306953167190895
"Dominant only",0.1,5,"additive",10,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,5,"additive",10,2,1.91978213495962,0,1.8430249363512,0.959891067479808,0,0.9215124681756
"Recessive only",0.1,5,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,5,"additive",10,61,59.0188748619734,58,2.92219930116848,0.967522538720876,0.950819672131147,0.0479049065765325
"Additive + Recessive",0.2,5,"additive",10,78,74.9834571454616,70,7.19956468559887,0.961326373659764,0.897435897435897,0.0923021113538317
"Additive + Recessive + Dominant",0.2,5,"additive",10,85,81.1916608568921,68,15.5124356576974,0.955196010081084,0.8,0.182499243031734
"Additive only",0.2,5,"additive",10,35,33.6271508292181,33,1.90514066893596,0.960775737977659,0.942857142857143,0.0544325905410275
"Dominant only",0.2,5,"additive",10,1,0.992315901731334,0,0.984690848828871,0.992315901731334,0,0.984690848828871
"Recessive + Dominant",0.2,5,"additive",10,6,5.87271381834081,0,5.74993914615699,0.978785636390136,0,0.958323191026164
"Recessive only",0.2,5,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,5,"additive",10,238,229.486154427641,211,24.9938394561235,0.964227539611938,0.886554621848739,0.105016132168586
"Additive + Recessive",0.3,5,"additive",10,287,278.153378534992,258,27.0903681455298,0.96917553496513,0.898954703832753,0.0943915266394765
"Additive + Recessive + Dominant",0.3,5,"additive",10,288,279.024340313632,249,36.1614185924557,0.968834514977888,0.864583333333333,0.125560481223804
"Additive only",0.3,5,"additive",10,125,120.979484643885,113,11.5389275009909,0.967835877151077,0.904,0.0923114200079274
"Dominant only",0.3,5,"additive",10,1,0.997925865759775,0,0.995856033552397,0.997925865759775,0,0.995856033552397
"Recessive + Dominant",0.3,5,"additive",10,14,13.3147570179636,0,12.6782215941037,0.951054072711689,0,0.905587256721692
"Recessive only",0.3,5,"additive",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,5,"additive",10,430,419.194244365787,385,41.9450075997112,0.974870335734388,0.895348837209302,0.0975465293016539
"Additive + Recessive",0.4,5,"additive",10,531,519.101553223867,494,35.7486388576082,0.977592378952669,0.930320150659134,0.0673232370199779
"Additive + Recessive + Dominant",0.4,5,"additive",10,541,528.011636570044,476,62.0122713320609,0.975991934510248,0.879852125693161,0.114625270484401
"Additive only",0.4,5,"additive",10,227,221.829731112972,208,18.2144741543632,0.977223485079171,0.916299559471366,0.0802399742482962
"Dominant only",0.4,5,"additive",10,3,2.81501345982045,0,2.64705170537296,0.938337819940151,0,0.882350568457653
"Recessive + Dominant",0.4,5,"additive",10,20,19.3626468776584,0,18.7665435262361,0.968132343882921,0,0.938327176311807
"Recessive only",0.4,5,"additive",10,0,0,0,0,NA,NA,NA
"Additive only",0.1,1,"dominant",10,0,0,0,0,NA,NA,NA
"Dominant only",0.1,1,"dominant",10,45,43.3655275231815,44,0.914616181127283,0.963678389404034,0.977777777777778,0.0203248040250507
"Recessive only",0.1,1,"dominant",10,0,0,0,0,NA,NA,NA
"Additive only",0.2,1,"dominant",10,1,0.93518512043338,0,0.874571209479995,0.93518512043338,0,0.874571209479995
"Dominant only",0.2,1,"dominant",10,82,80.7876563293158,81,1.00707793988212,0.985215321089217,0.98780487804878,0.0122814382912453
"Recessive only",0.2,1,"dominant",10,0,0,0,0,NA,NA,NA
"Additive only",0.3,1,"dominant",10,1,0.959061391483782,0,0.919798752634808,0.959061391483782,0,0.919798752634808
"Dominant only",0.3,1,"dominant",10,122,119.989043467403,120,1.8838343451867,0.983516749732814,0.983606557377049,0.0154412651244811
"Recessive only",0.3,1,"dominant",10,0,0,0,0,NA,NA,NA
"Additive only",0.4,1,"dominant",10,1,0.967937329964464,0,0.936902674738735,0.967937329964464,0,0.936902674738735
"Dominant only",0.4,1,"dominant",10,140,138.770668386506,138,1.79587355537601,0.991219059903618,0.985714285714286,0.0128276682526858
"Recessive only",0.4,1,"dominant",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,2,"dominant",10,12,11.4313024712261,11,0.915894954978044,0.952608539268842,0.916666666666667,0.0763245795815037
"Additive + Recessive",0.1,2,"dominant",10,0,0,0,0,NA,NA,NA
"Additive only",0.1,2,"dominant",10,0,0,0,0,NA,NA,NA
"Dominant only",0.1,2,"dominant",10,21,20.0750708005918,19,1.72009602127238,0.955955752409133,0.904761904761905,0.081909334346304
"Recessive + Dominant",0.1,2,"dominant",10,13,12.3916109966323,13,0.0383924233393673,0.953200845894794,1,0.00295326333379748
"Recessive only",0.1,2,"dominant",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,2,"dominant",10,44,42.9841274319704,43,0.925842081513191,0.976911987090236,0.977272727272727,0.0210418654889362
"Additive + Recessive",0.2,2,"dominant",10,0,0,0,0,NA,NA,NA
"Additive only",0.2,2,"dominant",10,0,0,0,0,NA,NA,NA
"Dominant only",0.2,2,"dominant",10,84,81.6926563567638,80,3.58703504252338,0.972531623294807,0.952380952380952,0.0427027981252784
"Recessive + Dominant",0.2,2,"dominant",10,61,59.3075355198709,61,0.098170194155994,0.972254680653621,1,0.00160934744518023
"Recessive only",0.2,2,"dominant",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,2,"dominant",10,81,78.9431110800228,80,0.981438398379294,0.974606309629911,0.987654320987654,0.0121165234367814
"Additive + Recessive",0.3,2,"dominant",10,1,0.99999993822158,0,0.999999876443164,0.99999993822158,0,0.999999876443164
"Additive only",0.3,2,"dominant",10,0,0,0,0,NA,NA,NA
"Dominant only",0.3,2,"dominant",10,152,148.198097198779,148,3.79859319770816,0.974987481570914,0.973684210526316,0.0249907447217642
"Recessive + Dominant",0.3,2,"dominant",10,95,93.4373241477275,95,0.0872222986952457,0.983550780502395,1,0.000918129459949954
"Recessive only",0.3,2,"dominant",10,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,2,"dominant",10,111,108.852520702256,109,1.76393317313572,0.980653339659966,0.981981981981982,0.0158912898480695
"Additive + Recessive",0.4,2,"dominant",10,1,0.999999999992392,0,0.999999999984785,0.999999999992392,0,0.999999999984785
"Additive only",0.4,2,"dominant",10,1,0.900702921096489,0,0.811265752071747,0.900702921096489,0,0.811265752071747
