"chunk","gene"
60,"GDPGP1"
60,"GEM"
60,"GEMIN2"
60,"GEMIN4"
60,"GEMIN5"
60,"GEMIN6"
60,"GEMIN7"
60,"GEMIN8"
60,"GEN1"
60,"GET4"
60,"GFAP"
60,"GFER"
60,"GFI1"
60,"GFI1B"
60,"GFM1"
60,"GFM2"
60,"GFOD1"
60,"GFOD2"
60,"GFPT1"
60,"GFPT2"
60,"GFRA1"
60,"GFRA2"
60,"GFRA3"
60,"GFRA4"
60,"GFRAL"
60,"GFY"
60,"GGA1"
60,"GGA2"
60,"GGA3"
60,"GGACT"
60,"GGCT"
60,"GGCX"
60,"GGH"
60,"GGN"
60,"GGNBP2"
60,"GGPS1"
60,"GGT1"
60,"GGT2"
60,"GGT5"
60,"GGT6"
60,"GGT7"
60,"GGTLC1"
60,"GGTLC2"
60,"GGTLC3"
60,"GH1"
60,"GH2"
60,"GHDC"
60,"GHITM"
60,"GHR"
60,"GHRH"
60,"GHRHR"
60,"GHRL"
60,"GHSR"
60,"GID4"
60,"GID8"
60,"GIGYF1"
60,"GIGYF2"
60,"GIMAP1"
60,"GIMAP2"
60,"GIMAP4"
60,"GIMAP5"
60,"GIMAP6"
61,"GIMAP7"
61,"GIMAP8"
61,"GIMD1"
61,"GIN1"
61,"GINM1"
61,"GINS1"
61,"GINS2"
61,"GINS3"
61,"GINS4"
61,"GIP"
61,"GIPC1"
61,"GIPC2"
61,"GIPC3"
61,"GIPR"
61,"GIT1"
61,"GIT2"
61,"GJA1"
61,"GJA10"
61,"GJA3"
61,"GJA4"
61,"GJA5"
61,"GJA8"
61,"GJA9"
61,"GJB1"
61,"GJB2"
61,"GJB3"
61,"GJB4"
61,"GJB5"
61,"GJB6"
61,"GJB7"
61,"GJC1"
61,"GJC2"
61,"GJC3"
61,"GJD2"
61,"GJD3"
61,"GJD4"
61,"GJE1"
61,"GK"
61,"GK2"
61,"GK3P"
61,"GK5"
61,"GKAP1"
61,"GKN1"
61,"GKN2"
61,"GLA"
61,"GLB1"
61,"GLB1L"
61,"GLB1L2"
61,"GLB1L3"
61,"GLCCI1"
61,"GLCE"
61,"GLDC"
61,"GLDN"
61,"GLE1"
61,"GLG1"
61,"GLI1"
61,"GLI2"
61,"GLI3"
61,"GLI4"
61,"GLIPR1"
61,"GLIPR1L1"
61,"GLIPR1L2"
61,"GLIPR2"
61,"GLIS1"
61,"GLIS2"
61,"GLIS3"
61,"GLMN"
61,"GLMP"
61,"GLO1"
61,"GLOD4"
61,"GLOD5"
61,"GLP1R"
61,"GLP2R"
61,"GLRA1"
61,"GLRA2"
61,"GLRA3"
61,"GLRB"
61,"GLRX"
61,"GLRX2"
61,"GLRX3"
61,"GLRX5"
61,"GLS"
61,"GLS2"
61,"GLT1D1"
61,"GLT6D1"
61,"GLT8D1"
61,"GLT8D2"
61,"GLTP"
61,"GLTPD2"
61,"GLUD1"
61,"GLUD2"
61,"GLUL"
61,"GLYAT"
61,"GLYATL1"
61,"GLYATL2"
61,"GLYATL3"
61,"GLYCTK"
61,"GLYR1"
61,"GM2A"
61,"GMCL1"
62,"GMDS"
62,"GMEB1"
62,"GMEB2"
62,"GMFB"
62,"GMFG"
62,"GMIP"
62,"GML"
62,"GMNC"
62,"GMNN"
62,"GMPPA"
62,"GMPPB"
62,"GMPR"
62,"GMPR2"
62,"GMPS"
62,"GNA11"
62,"GNA12"
62,"GNA13"
62,"GNA14"
62,"GNA15"
62,"GNAI1"
62,"GNAI2"
62,"GNAI3"
62,"GNAL"
62,"GNAO1"
62,"GNAQ"
62,"GNAS"
62,"GNAT1"
62,"GNAT3"
62,"GNAZ"
62,"GNB1"
62,"GNB1L"
62,"GNB2"
62,"GNB3"
62,"GNB4"
62,"GNB5"
62,"GNE"
62,"GNG10"
62,"GNG11"
62,"GNG12"
62,"GNG13"
62,"GNG2"
62,"GNG3"
62,"GNG4"
62,"GNG5"
62,"GNG7"
62,"GNG8"
62,"GNGT1"
62,"GNGT2"
62,"GNL1"
62,"GNL2"
62,"GNL3"
62,"GNL3L"
62,"GNLY"
62,"GNMT"
62,"GNPAT"
62,"GNPDA1"
62,"GNPDA2"
62,"GNPNAT1"
62,"GNPTAB"
62,"GNPTG"
62,"GNRH1"
62,"GNRH2"
62,"GNRHR"
62,"GNS"
62,"GOLGA1"
62,"GOLGA2"
62,"GOLGA3"
62,"GOLGA4"
62,"GOLGA5"
62,"GOLGA6A"
62,"GOLGA6B"
62,"GOLGA6C"
62,"GOLGA6D"
62,"GOLGA6L1"
62,"GOLGA6L10"
62,"GOLGA6L2"
62,"GOLGA6L22"
62,"GOLGA6L4"
62,"GOLGA6L6"
62,"GOLGA6L9"
62,"GOLGA7"
62,"GOLGA7B"
62,"GOLGA8A"
62,"GOLGA8B"
62,"GOLGA8F"
62,"GOLGA8G"
62,"GOLGA8H"
62,"GOLGA8J"
62,"GOLGA8K"
62,"GOLGA8M"
62,"GOLGA8N"
62,"GOLGA8O"
62,"GOLGA8Q"
62,"GOLGA8R"
62,"GOLGA8S"
62,"GOLGA8T"
62,"GOLGB1"
62,"GOLIM4"
62,"GOLM1"
62,"GOLPH3"
63,"GOLPH3L"
63,"GOLT1A"
63,"GOLT1B"
63,"GON4L"
63,"GON7"
63,"GOPC"
63,"GORAB"
63,"GORASP1"
63,"GORASP2"
63,"GOSR1"
63,"GOSR2"
63,"GOT1"
63,"GOT1L1"
63,"GOT2"
63,"GP1BA"
63,"GP2"
63,"GP5"
63,"GP6"
63,"GP9"
63,"GPA33"
63,"GPAA1"
63,"GPALPP1"
63,"GPAM"
63,"GPANK1"
63,"GPAT2"
63,"GPAT3"
63,"GPAT4"
63,"GPATCH1"
63,"GPATCH11"
63,"GPATCH2"
63,"GPATCH2L"
63,"GPATCH3"
63,"GPATCH4"
63,"GPATCH8"
63,"GPBAR1"
63,"GPBP1"
63,"GPBP1L1"
63,"GPC1"
63,"GPC2"
63,"GPC3"
63,"GPC4"
63,"GPC5"
63,"GPC6"
63,"GPCPD1"
63,"GPD1"
63,"GPD1L"
63,"GPD2"
63,"GPER1"
63,"GPHA2"
63,"GPHB5"
63,"GPHN"
63,"GPI"
63,"GPIHBP1"
63,"GPKOW"
63,"GPLD1"
63,"GPM6A"
63,"GPM6B"
63,"GPN1"
63,"GPN2"
63,"GPN3"
63,"GPNMB"
63,"GPR1"
63,"GPR101"
63,"GPR107"
63,"GPR108"
63,"GPR119"
63,"GPR12"
63,"GPR132"
63,"GPR135"
63,"GPR137"
63,"GPR137B"
63,"GPR137C"
63,"GPR139"
63,"GPR141"
63,"GPR142"
63,"GPR143"
63,"GPR146"
63,"GPR148"
63,"GPR149"
63,"GPR15"
63,"GPR150"
63,"GPR151"
63,"GPR152"
63,"GPR153"
63,"GPR155"
63,"GPR156"
63,"GPR157"
63,"GPR158"
63,"GPR160"
63,"GPR161"
63,"GPR162"
63,"GPR17"
63,"GPR171"
63,"GPR173"
63,"GPR174"
63,"GPR176"
63,"GPR179"
63,"GPR18"
63,"GPR180"
63,"GPR182"
64,"GPR183"
64,"GPR19"
64,"GPR20"
64,"GPR21"
64,"GPR22"
64,"GPR25"
64,"GPR26"
64,"GPR27"
64,"GPR3"
64,"GPR31"
64,"GPR32"
64,"GPR33"
64,"GPR34"
64,"GPR35"
64,"GPR37"
64,"GPR37L1"
64,"GPR39"
64,"GPR4"
64,"GPR42"
64,"GPR45"
64,"GPR50"
64,"GPR52"
64,"GPR55"
64,"GPR6"
64,"GPR61"
64,"GPR62"
64,"GPR63"
64,"GPR65"
64,"GPR68"
64,"GPR75"
64,"GPR78"
64,"GPR82"
64,"GPR83"
64,"GPR84"
64,"GPR85"
64,"GPR87"
64,"GPR88"
64,"GPR89A"
64,"GPR89B"
64,"GPRASP1"
64,"GPRASP2"
64,"GPRC5A"
64,"GPRC5B"
64,"GPRC5C"
64,"GPRC5D"
64,"GPRC6A"
64,"GPRIN1"
64,"GPRIN2"
64,"GPRIN3"
64,"GPS1"
64,"GPS2"
64,"GPSM1"
64,"GPSM2"
64,"GPSM3"
64,"GPT"
64,"GPT2"
64,"GPX1"
64,"GPX2"
64,"GPX3"
64,"GPX4"
64,"GPX5"
64,"GPX6"
64,"GPX7"
64,"GPX8"
64,"GRAMD1A"
64,"GRAMD1B"
64,"GRAMD1C"
64,"GRAMD4"
64,"GRAP"
64,"GRAP2"
64,"GRAPL"
64,"GRB10"
64,"GRB14"
64,"GRB2"
64,"GRB7"
64,"GREB1"
64,"GREB1L"
64,"GREM1"
64,"GREM2"
64,"GRHL1"
64,"GRHL2"
64,"GRHL3"
64,"GRHPR"
64,"GRIA1"
64,"GRIA2"
64,"GRIA3"
64,"GRIA4"
64,"GRID1"
64,"GRID2"
64,"GRID2IP"
64,"GRIFIN"
64,"GRIK1"
64,"GRIK2"
64,"GRIK3"
64,"GRIK4"
64,"GRIK5"
64,"GRIN1"
64,"GRIN2A"
64,"GRIN2B"
64,"GRIN2C"
65,"GRIN2D"
65,"GRIN3A"
65,"GRIN3B"
65,"GRINA"
65,"GRIP1"
65,"GRIP2"
65,"GRIPAP1"
65,"GRK1"
65,"GRK2"
65,"GRK3"
65,"GRK4"
65,"GRK5"
65,"GRK6"
65,"GRK7"
65,"GRM1"
65,"GRM2"
65,"GRM3"
65,"GRM4"
65,"GRM5"
65,"GRM6"
65,"GRM7"
65,"GRM8"
65,"GRN"
65,"GRP"
65,"GRPEL1"
65,"GRPEL2"
65,"GRPR"
65,"GRSF1"
65,"GRTP1"
65,"GRWD1"
65,"GRXCR1"
65,"GRXCR2"
65,"GSAP"
65,"GSC"
65,"GSC2"
65,"GSDMA"
65,"GSDMB"
65,"GSDMC"
65,"GSDMD"
65,"GSE1"
65,"GSG1"
65,"GSG1L"
65,"GSG1L2"
65,"GSK3A"
65,"GSK3B"
65,"GSKIP"
65,"GSN"
65,"GSPT1"
65,"GSPT2"
65,"GSR"
65,"GSS"
65,"GSTA1"
65,"GSTA2"
65,"GSTA3"
65,"GSTA4"
65,"GSTA5"
65,"GSTCD"
65,"GSTK1"
65,"GSTM1"
65,"GSTM2"
65,"GSTM3"
65,"GSTM4"
65,"GSTM5"
65,"GSTO1"
65,"GSTO2"
65,"GSTP1"
65,"GSTT2B"
65,"GSTZ1"
65,"GSX1"
65,"GSX2"
65,"GTDC1"
65,"GTF2A1"
65,"GTF2A1L"
65,"GTF2A2"
65,"GTF2B"
65,"GTF2E1"
65,"GTF2E2"
65,"GTF2F1"
65,"GTF2F2"
65,"GTF2H1"
65,"GTF2H2"
65,"GTF2H2C"
65,"GTF2H3"
65,"GTF2H4"
65,"GTF2H5"
65,"GTF2I"
65,"GTF2IRD1"
65,"GTF2IRD2"
65,"GTF2IRD2B"
65,"GTF3A"
65,"GTF3C1"
65,"GTF3C2"
65,"GTF3C3"
65,"GTF3C4"
65,"GTF3C5"
65,"GTF3C6"
65,"GTPBP1"
65,"GTPBP10"
65,"GTPBP2"
65,"GTPBP3"
66,"GTPBP4"
66,"GTPBP6"
66,"GTPBP8"
66,"GTSE1"
66,"GTSF1"
66,"GTSF1L"
66,"GUCA1A"
66,"GUCA1B"
66,"GUCA1C"
66,"GUCA2A"
66,"GUCA2B"
66,"GUCD1"
66,"GUCY1A2"
66,"GUCY2C"
66,"GUCY2D"
66,"GUCY2F"
66,"GUF1"
66,"GUK1"
66,"GULP1"
66,"GUSB"
66,"GXYLT1"
66,"GXYLT2"
66,"GYG1"
66,"GYG2"
66,"GYPA"
66,"GYPB"
66,"GYPC"
66,"GYPE"
66,"GYS1"
66,"GYS2"
66,"GZF1"
66,"GZMA"
66,"GZMB"
66,"GZMH"
66,"GZMK"
66,"GZMM"
66,"H6PD"
66,"HAAO"
66,"HABP2"
66,"HABP4"
66,"HACD1"
66,"HACD2"
66,"HACD3"
66,"HACD4"
66,"HACE1"
66,"HACL1"
66,"HADH"
66,"HADHA"
66,"HADHB"
66,"HAGH"
66,"HAGHL"
66,"HAL"
66,"HAMP"
66,"HAND1"
66,"HAND2"
66,"HAO1"
66,"HAO2"
66,"HAP1"
66,"HAPLN1"
66,"HAPLN2"
66,"HAPLN3"
66,"HAPLN4"
66,"HARBI1"
66,"HARS2"
66,"HAS1"
66,"HAS2"
66,"HAS3"
66,"HAT1"
66,"HAUS1"
66,"HAUS2"
66,"HAUS3"
66,"HAUS4"
66,"HAUS5"
66,"HAUS6"
66,"HAUS7"
66,"HAUS8"
66,"HAVCR1"
66,"HAVCR2"
66,"HAX1"
66,"HBA1"
66,"HBA2"
66,"HBB"
66,"HBD"
66,"HBE1"
66,"HBEGF"
66,"HBG1"
66,"HBG2"
66,"HBM"
66,"HBP1"
66,"HBQ1"
66,"HBS1L"
66,"HBZ"
66,"HCAR1"
66,"HCAR2"
66,"HCAR3"
66,"HCCS"
66,"HCFC1"
66,"HCFC1R1"
66,"HCFC2"
66,"HCK"
67,"HCLS1"
67,"HCN1"
67,"HCN2"
67,"HCN3"
67,"HCN4"
67,"HCRT"
67,"HCRTR1"
67,"HCRTR2"
67,"HCST"
67,"HDAC1"
67,"HDAC10"
67,"HDAC11"
67,"HDAC2"
67,"HDAC3"
67,"HDAC4"
67,"HDAC5"
67,"HDAC6"
67,"HDAC7"
67,"HDAC8"
67,"HDAC9"
67,"HDC"
67,"HDDC2"
67,"HDDC3"
67,"HDGF"
67,"HDGFL1"
67,"HDHD2"
67,"HDHD3"
67,"HDHD5"
67,"HDLBP"
67,"HDX"
67,"HEATR1"
67,"HEATR3"
67,"HEATR4"
67,"HEATR5A"
67,"HEATR5B"
67,"HEATR6"
67,"HEATR9"
67,"HEBP1"
67,"HEBP2"
67,"HECA"
67,"HECTD1"
67,"HECTD2"
67,"HECTD3"
67,"HECTD4"
67,"HECW1"
67,"HECW2"
67,"HEG1"
67,"HELB"
67,"HELLS"
67,"HELQ"
67,"HELT"
67,"HELZ"
67,"HELZ2"
67,"HEMGN"
67,"HEMK1"
67,"HENMT1"
67,"HEPACAM"
67,"HEPACAM2"
67,"HEPH"
67,"HEPHL1"
67,"HERC1"
67,"HERC2"
67,"HERC3"
67,"HERC4"
67,"HERC5"
67,"HERC6"
67,"HERPUD1"
67,"HERPUD2"
67,"HES1"
67,"HES2"
67,"HES3"
67,"HES4"
67,"HES5"
67,"HES6"
67,"HES7"
67,"HESX1"
67,"HEXA"
67,"HEXB"
67,"HEXIM1"
67,"HEXIM2"
67,"HEY1"
67,"HEY2"
67,"HEYL"
67,"HFE"
67,"HFM1"
67,"HGD"
67,"HGF"
67,"HGFAC"
67,"HGH1"
67,"HGS"
67,"HGSNAT"
67,"HHAT"
67,"HHATL"
67,"HHEX"
67,"HHIP"
67,"HHIPL1"
67,"HHIPL2"
67,"HHLA1"
67,"HHLA2"
67,"HIBADH"
68,"HIBCH"
68,"HIC1"
68,"HIC2"
68,"HID1"
68,"HIF1A"
68,"HIF1AN"
68,"HIF3A"
68,"HIGD1A"
68,"HIGD1B"
68,"HIGD1C"
68,"HIGD2A"
68,"HIGD2B"
68,"HIKESHI"
68,"HILPDA"
68,"HINFP"
68,"HINT1"
68,"HINT2"
68,"HINT3"
68,"HIP1"
68,"HIP1R"
68,"HIPK1"
68,"HIPK2"
68,"HIPK3"
68,"HIPK4"
68,"HIRA"
68,"HIRIP3"
68,"HIVEP1"
68,"HIVEP2"
68,"HIVEP3"
68,"HJURP"
68,"HK1"
68,"HK2"
68,"HK3"
68,"HKDC1"
68,"HLA-A"
68,"HLA-B"
68,"HLA-C"
68,"HLA-DMA"
68,"HLA-DMB"
68,"HLA-DOA"
68,"HLA-DOB"
68,"HLA-DPA1"
68,"HLA-DPB1"
68,"HLA-DQA1"
68,"HLA-DQA2"
68,"HLA-DQB1"
68,"HLA-DQB2"
68,"HLA-DRA"
68,"HLA-DRB1"
68,"HLA-DRB5"
68,"HLA-E"
68,"HLA-F"
68,"HLA-G"
68,"HLCS"
68,"HLF"
68,"HLTF"
68,"HLX"
68,"HM13"
68,"HMBOX1"
68,"HMBS"
68,"HMCES"
68,"HMCN1"
68,"HMCN2"
68,"HMG20A"
68,"HMG20B"
68,"HMGA1"
68,"HMGA2"
68,"HMGB1"
68,"HMGB2"
68,"HMGB3"
68,"HMGB4"
68,"HMGCL"
68,"HMGCLL1"
68,"HMGCR"
68,"HMGCS1"
68,"HMGCS2"
68,"HMGN1"
68,"HMGN2"
68,"HMGN3"
68,"HMGN4"
68,"HMGN5"
68,"HMGXB3"
68,"HMGXB4"
68,"HMHB1"
68,"HMMR"
68,"HMOX1"
68,"HMOX2"
68,"HMSD"
68,"HMX1"
68,"HMX2"
68,"HMX3"
68,"HNF1A"
68,"HNF1B"
68,"HNF4A"
68,"HNF4G"
68,"HNMT"
68,"HNRNPA0"
68,"HNRNPA1"
68,"HNRNPA1L2"
68,"HNRNPA1P48"
69,"HNRNPA2B1"
69,"HNRNPA3"
69,"HNRNPAB"
69,"HNRNPC"
69,"HNRNPCL1"
69,"HNRNPCL2"
69,"HNRNPCL3"
69,"HNRNPCL4"
69,"HNRNPD"
69,"HNRNPDL"
69,"HNRNPF"
69,"HNRNPH1"
69,"HNRNPH2"
69,"HNRNPH3"
69,"HNRNPK"
69,"HNRNPL"
69,"HNRNPLL"
69,"HNRNPM"
69,"HNRNPR"
69,"HNRNPU"
69,"HNRNPUL1"
69,"HNRNPUL2"
69,"HOGA1"
69,"HOMER1"
69,"HOMER2"
69,"HOMER3"
69,"HOMEZ"
69,"HOOK1"
69,"HOOK2"
69,"HOOK3"
69,"HOPX"
69,"HORMAD1"
69,"HORMAD2"
69,"HOXA1"
69,"HOXA10"
69,"HOXA11"
69,"HOXA13"
69,"HOXA2"
69,"HOXA3"
69,"HOXA4"
69,"HOXA5"
69,"HOXA6"
69,"HOXA7"
69,"HOXA9"
69,"HOXB1"
69,"HOXB13"
69,"HOXB2"
69,"HOXB3"
69,"HOXB4"
69,"HOXB5"
69,"HOXB6"
69,"HOXB7"
69,"HOXB8"
69,"HOXB9"
69,"HOXC10"
69,"HOXC11"
69,"HOXC12"
69,"HOXC13"
69,"HOXC4"
69,"HOXC5"
69,"HOXC6"
69,"HOXC8"
69,"HOXC9"
69,"HOXD1"
69,"HOXD10"
69,"HOXD11"
69,"HOXD12"
69,"HOXD13"
69,"HOXD3"
69,"HOXD4"
69,"HOXD8"
69,"HOXD9"
69,"HP"
69,"HP1BP3"
69,"HPCA"
69,"HPCAL1"
69,"HPCAL4"
69,"HPD"
69,"HPDL"
69,"HPF1"
69,"HPGD"
69,"HPGDS"
69,"HPN"
69,"HPR"
69,"HPRT1"
69,"HPS1"
69,"HPS3"
69,"HPS4"
69,"HPS5"
69,"HPS6"
69,"HPSE"
69,"HPSE2"
69,"HPX"
69,"HR"
69,"HRAS"
69,"HRC"
69,"HRCT1"
69,"HRG"
69,"HRH1"
69,"HRH2"
70,"HRH3"
70,"HRH4"
70,"HRK"
70,"HRNR"
70,"HS1BP3"
70,"HS2ST1"
70,"HS3ST1"
70,"HS3ST2"
70,"HS3ST3A1"
70,"HS3ST3B1"
70,"HS3ST4"
70,"HS3ST5"
70,"HS3ST6"
70,"HS6ST1"
70,"HS6ST2"
70,"HS6ST3"
70,"HSBP1"
70,"HSBP1L1"
70,"HSCB"
70,"HSD11B1"
70,"HSD11B1L"
70,"HSD11B2"
70,"HSD17B1"
70,"HSD17B10"
70,"HSD17B11"
70,"HSD17B12"
70,"HSD17B13"
70,"HSD17B14"
70,"HSD17B2"
70,"HSD17B3"
70,"HSD17B4"
70,"HSD17B6"
70,"HSD17B7"
70,"HSD17B8"
70,"HSD3B1"
70,"HSD3B2"
70,"HSD3B7"
70,"HSDL1"
70,"HSDL2"
70,"HSF1"
70,"HSF2"
70,"HSF2BP"
70,"HSF4"
70,"HSF5"
70,"HSFX1"
70,"HSFX2"
70,"HSFY1"
70,"HSFY2"
70,"HSH2D"
70,"HSP90AA1"
70,"HSP90AB1"
70,"HSP90B1"
70,"HSPA12A"
70,"HSPA12B"
70,"HSPA13"
70,"HSPA14"
70,"HSPA1A"
70,"HSPA1B"
70,"HSPA1L"
70,"HSPA2"
70,"HSPA4"
70,"HSPA4L"
70,"HSPA5"
70,"HSPA6"
70,"HSPA8"
70,"HSPA9"
70,"HSPB1"
70,"HSPB11"
70,"HSPB2"
70,"HSPB3"
70,"HSPB6"
70,"HSPB7"
70,"HSPB8"
70,"HSPB9"
70,"HSPBAP1"
70,"HSPBP1"
70,"HSPD1"
70,"HSPE1"
70,"HSPG2"
70,"HSPH1"
70,"HTATIP2"
70,"HTATSF1"
70,"HTN1"
70,"HTN3"
70,"HTR1A"
70,"HTR1B"
70,"HTR1D"
70,"HTR1E"
70,"HTR1F"
70,"HTR2A"
70,"HTR2B"
70,"HTR2C"
70,"HTR3A"
70,"HTR3B"
70,"HTR3C"
70,"HTR3D"
70,"HTR3E"
70,"HTR4"
70,"HTR5A"
70,"HTR6"
71,"HTR7"
71,"HTRA1"
71,"HTRA2"
71,"HTRA3"
71,"HTRA4"
71,"HTT"
71,"HUNK"
71,"HUS1"
71,"HUS1B"
71,"HUWE1"
71,"HVCN1"
71,"HYAL1"
71,"HYAL2"
71,"HYAL3"
71,"HYAL4"
71,"HYDIN"
71,"HYKK"
71,"HYLS1"
71,"HYOU1"
71,"HYPK"
71,"IAH1"
71,"IAPP"
71,"IARS2"
71,"IBA57"
71,"IBSP"
71,"IBTK"
71,"ICA1"
71,"ICA1L"
71,"ICAM1"
71,"ICAM2"
71,"ICAM3"
71,"ICAM5"
71,"ICE1"
71,"ICE2"
71,"ICMT"
71,"ICOS"
71,"ICOSLG"
71,"ID1"
71,"ID2"
71,"ID3"
71,"ID4"
71,"IDE"
71,"IDH1"
71,"IDH2"
71,"IDH3A"
71,"IDH3B"
71,"IDH3G"
71,"IDI1"
71,"IDI2"
71,"IDNK"
71,"IDO1"
71,"IDO2"
71,"IDS"
71,"IDUA"
71,"IER2"
71,"IER3"
71,"IER3IP1"
71,"IER5"
71,"IER5L"
71,"IFFO1"
71,"IFFO2"
71,"IFI16"
71,"IFI27"
71,"IFI27L1"
71,"IFI27L2"
71,"IFI30"
71,"IFI35"
71,"IFI44"
71,"IFI44L"
71,"IFI6"
71,"IFIH1"
71,"IFIT1"
71,"IFIT1B"
71,"IFIT2"
71,"IFIT3"
71,"IFIT5"
71,"IFITM1"
71,"IFITM10"
71,"IFITM2"
71,"IFITM3"
71,"IFITM5"
71,"IFNA1"
71,"IFNA10"
71,"IFNA13"
71,"IFNA14"
71,"IFNA16"
71,"IFNA17"
71,"IFNA2"
71,"IFNA21"
71,"IFNA4"
71,"IFNA5"
71,"IFNA6"
71,"IFNA7"
71,"IFNA8"
71,"IFNAR1"
71,"IFNAR2"
71,"IFNB1"
71,"IFNE"
71,"IFNG"
71,"IFNGR1"
72,"IFNGR2"
72,"IFNK"
72,"IFNL1"
72,"IFNL2"
72,"IFNL3"
72,"IFNLR1"
72,"IFNW1"
72,"IFRD1"
72,"IFRD2"
72,"IFT122"
72,"IFT140"
72,"IFT172"
72,"IFT20"
72,"IFT22"
72,"IFT27"
72,"IFT43"
72,"IFT46"
72,"IFT52"
72,"IFT57"
72,"IFT74"
72,"IFT80"
72,"IFT81"
72,"IFT88"
72,"IGBP1"
72,"IGDCC3"
72,"IGDCC4"
72,"IGF1"
72,"IGF1R"
72,"IGF2"
72,"IGF2BP1"
72,"IGF2BP2"
72,"IGF2BP3"
72,"IGF2R"
72,"IGFALS"
72,"IGFBP1"
72,"IGFBP2"
72,"IGFBP3"
72,"IGFBP4"
72,"IGFBP5"
72,"IGFBP6"
72,"IGFBP7"
72,"IGFBPL1"
72,"IGFL1"
72,"IGFL2"
72,"IGFL3"
72,"IGFL4"
72,"IGFLR1"
72,"IGFN1"
72,"IGHMBP2"
72,"IGIP"
72,"IGLL1"
72,"IGLON5"
72,"IGSF1"
72,"IGSF10"
72,"IGSF11"
72,"IGSF21"
72,"IGSF22"
72,"IGSF23"
72,"IGSF3"
72,"IGSF5"
72,"IGSF6"
72,"IGSF8"
72,"IGSF9"
72,"IGSF9B"
72,"IHH"
72,"IK"
72,"IKBIP"
72,"IKBKB"
72,"IKBKE"
72,"IKBKG"
72,"IKZF1"
72,"IKZF2"
72,"IKZF3"
72,"IKZF4"
72,"IKZF5"
72,"IL10"
72,"IL10RA"
72,"IL10RB"
72,"IL11"
72,"IL11RA"
72,"IL12A"
72,"IL12B"
72,"IL12RB1"
72,"IL12RB2"
72,"IL13"
72,"IL13RA1"
72,"IL13RA2"
72,"IL15"
72,"IL15RA"
72,"IL16"
72,"IL17A"
72,"IL17B"
72,"IL17C"
72,"IL17D"
72,"IL17F"
72,"IL17RA"
72,"IL17RB"
72,"IL17RC"
72,"IL17RD"
72,"IL17RE"
73,"IL17REL"
73,"IL18"
73,"IL18BP"
73,"IL18R1"
73,"IL18RAP"
73,"IL19"
73,"IL1A"
73,"IL1B"
73,"IL1F10"
73,"IL1R1"
73,"IL1R2"
73,"IL1RAP"
73,"IL1RAPL1"
73,"IL1RAPL2"
73,"IL1RL1"
73,"IL1RL2"
73,"IL1RN"
73,"IL2"
73,"IL20"
73,"IL20RA"
73,"IL20RB"
73,"IL21"
73,"IL21R"
73,"IL22"
73,"IL22RA1"
73,"IL22RA2"
73,"IL23A"
73,"IL23R"
73,"IL24"
73,"IL25"
73,"IL26"
73,"IL27"
73,"IL27RA"
73,"IL2RA"
73,"IL2RB"
73,"IL2RG"
73,"IL3"
73,"IL31"
73,"IL31RA"
73,"IL32"
73,"IL33"
73,"IL34"
73,"IL36A"
73,"IL36B"
73,"IL36G"
73,"IL36RN"
73,"IL37"
73,"IL3RA"
73,"IL4"
73,"IL4I1"
73,"IL4R"
73,"IL5"
73,"IL5RA"
73,"IL6"
73,"IL6R"
73,"IL6ST"
73,"IL7"
73,"IL7R"
73,"IL9"
73,"IL9R"
73,"ILDR1"
73,"ILDR2"
73,"ILF2"
73,"ILF3"
73,"ILK"
73,"ILKAP"
73,"ILVBL"
73,"IMMP1L"
73,"IMMP2L"
73,"IMMT"
73,"IMP3"
73,"IMP4"
73,"IMPA1"
73,"IMPA2"
73,"IMPACT"
73,"IMPDH1"
73,"IMPDH2"
73,"IMPG1"
73,"IMPG2"
73,"INA"
73,"INAFM1"
73,"INAFM2"
73,"INCA1"
73,"INCENP"
73,"INF2"
73,"ING1"
73,"ING2"
73,"ING3"
73,"ING4"
73,"ING5"
73,"INHA"
73,"INHBA"
73,"INHBB"
73,"INHBC"
73,"INHBE"
73,"INIP"
73,"INMT"
73,"INO80"
73,"INO80B"
73,"INO80C"
74,"INO80D"
74,"INO80E"
74,"INPP1"
74,"INPP4A"
74,"INPP4B"
74,"INPP5A"
74,"INPP5B"
74,"INPP5D"
74,"INPP5E"
74,"INPP5F"
74,"INPP5J"
74,"INPP5K"
74,"INPPL1"
74,"INS"
74,"INS-IGF2"
74,"INSC"
74,"INSIG1"
74,"INSIG2"
74,"INSL3"
74,"INSL4"
74,"INSL5"
74,"INSL6"
74,"INSM1"
74,"INSM2"
74,"INSR"
74,"INSRR"
74,"INTS1"
74,"INTS10"
74,"INTS11"
74,"INTS12"
74,"INTS13"
74,"INTS14"
74,"INTS2"
74,"INTS3"
74,"INTS4"
74,"INTS5"
74,"INTS6"
74,"INTS6L"
74,"INTS7"
74,"INTS8"
74,"INTS9"
74,"INTU"
74,"INVS"
74,"IP6K1"
74,"IP6K2"
74,"IP6K3"
74,"IPCEF1"
74,"IPMK"
74,"IPO11"
74,"IPO13"
74,"IPO4"
74,"IPO5"
74,"IPO7"
74,"IPO8"
74,"IPO9"
74,"IPP"
74,"IPPK"
74,"IQCA1"
74,"IQCA1L"
74,"IQCB1"
74,"IQCC"
74,"IQCD"
74,"IQCE"
74,"IQCF1"
74,"IQCF2"
